Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00      27/27          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector() [84]
[83]     0.0    0.00    0.00      27         std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_base() [83]
                0.00    0.00      27/27          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_impl::_Vector_impl() [82]
-----------------------------------------------
                0.00    0.00      13/27          climber_problem::UpStep(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [104]
                0.00    0.00      14/27          climber_problem::AssembleToVector(char const*, unsigned long*) [102]
[84]     0.0    0.00    0.00      27         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector() [84]
                0.00    0.00      27/27          std::_Vector_base<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::_Vector_base() [83]
-----------------------------------------------
                0.00    0.00      26/26          std::_Miter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [87]
[85]     0.0    0.00    0.00      26         std::_Iter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, false>::_S_base(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [85]
-----------------------------------------------
                0.00    0.00      26/26          std::_Niter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [88]
[86]     0.0    0.00    0.00      26         std::_Iter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, true>::_S_base(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [86]
                0.00    0.00      26/564         __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::base() const [11]
-----------------------------------------------
                0.00    0.00      26/26          climber_problem::Mountain* std::copy<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [127]
[87]     0.0    0.00    0.00      26         std::_Miter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [87]
                0.00    0.00      26/26          std::_Iter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, false>::_S_base(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [85]
-----------------------------------------------
                0.00    0.00      26/26          climber_problem::Mountain* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*>(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain*) [120]
[88]     0.0    0.00    0.00      26         std::_Niter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [88]
                0.00    0.00      26/26          std::_Iter_base<__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, true>::_S_base(__gnu_cxx::__normal_iterator<climber_problem::Mountain const*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [86]
-----------------------------------------------
                0.00    0.00      23/23          void std::__insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [121]
[89]     0.0    0.00    0.00      23         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator++() [89]
-----------------------------------------------
                0.00    0.00      23/23          __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [93]
[90]     0.0    0.00    0.00      23         __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::_Val_comp_iter(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [90]
-----------------------------------------------
                0.00    0.00      23/23          void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [94]
[91]     0.0    0.00    0.00      23         bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::operator()<climber_problem::Mountain, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(climber_problem::Mountain&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [91]
                0.00    0.00      23/300         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [16]
                0.00    0.00      23/46          climber_problem::less_start(climber_problem::Mountain const&, climber_problem::Mountain const&) [62]
-----------------------------------------------
                0.00    0.00      23/23          void std::__insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [121]
[92]     0.0    0.00    0.00      23         bool __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::operator()<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [92]
                0.00    0.00      46/300         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [16]
                0.00    0.00      23/46          climber_problem::less_start(climber_problem::Mountain const&, climber_problem::Mountain const&) [62]
-----------------------------------------------
                0.00    0.00      23/23          void std::__insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [121]
[93]     0.0    0.00    0.00      23         __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> __gnu_cxx::__ops::__val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [93]
                0.00    0.00      23/23          __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::_Val_comp_iter(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [90]
-----------------------------------------------
                0.00    0.00      23/23          void std::__insertion_sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [121]
[94]     0.0    0.00    0.00      23         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>) [94]
                0.00    0.00      46/300         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [16]
                0.00    0.00      23/40          __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator--() [64]
                0.00    0.00      23/23          bool __gnu_cxx::__ops::_Val_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::operator()<climber_problem::Mountain, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > >(climber_problem::Mountain&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >) [91]
-----------------------------------------------
                0.00    0.00      21/21          std::less<climber_problem::Mountain>::operator()(climber_problem::Mountain const&, climber_problem::Mountain const&) const [97]
[95]     0.0    0.00    0.00      21         climber_problem::operator<(climber_problem::Mountain const&, climber_problem::Mountain const&) [95]
-----------------------------------------------
                0.00    0.00      21/21          void std::__push_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >) [60]
[96]     0.0    0.00    0.00      21         bool __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >::operator()<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain&) [96]
                0.00    0.00      21/300         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [16]
                0.00    0.00      21/21          std::less<climber_problem::Mountain>::operator()(climber_problem::Mountain const&, climber_problem::Mountain const&) const [97]
-----------------------------------------------
                0.00    0.00      21/21          bool __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >::operator()<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, climber_problem::Mountain&) [96]
[97]     0.0    0.00    0.00      21         std::less<climber_problem::Mountain>::operator()(climber_problem::Mountain const&, climber_problem::Mountain const&) const [97]
                0.00    0.00      21/21          climber_problem::operator<(climber_problem::Mountain const&, climber_problem::Mountain const&) [95]
-----------------------------------------------
                0.00    0.00      17/17          void std::__adjust_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [100]
[98]     0.0    0.00    0.00      17         __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> > __gnu_cxx::__ops::__iter_comp_val<std::less<climber_problem::Mountain> >(__gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [98]
                0.00    0.00      17/53          __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >::_Iter_comp_val(std::less<climber_problem::Mountain>) [59]
-----------------------------------------------
                0.00    0.00      17/17          void std::pop_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain> >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, std::less<climber_problem::Mountain>) [76]
[99]     0.0    0.00    0.00      17         void std::__pop_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [99]
                0.00    0.00      51/300         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [16]
                0.00    0.00      17/197         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::difference_type __gnu_cxx::operator-<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > > const&) [23]
                0.00    0.00      17/17          void std::__adjust_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [100]
-----------------------------------------------
                0.00    0.00      17/17          void std::__pop_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [99]
[100]    0.0    0.00    0.00      17         void std::__adjust_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [100]
                0.00    0.00      17/17          __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> > __gnu_cxx::__ops::__iter_comp_val<std::less<climber_problem::Mountain> >(__gnu_cxx::__ops::_Iter_comp_iter<std::less<climber_problem::Mountain> >) [98]
                0.00    0.00      17/53          void std::__push_heap<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> > >(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, long, long, climber_problem::Mountain, __gnu_cxx::__ops::_Iter_comp_val<std::less<climber_problem::Mountain> >) [60]
                0.00    0.00       8/111         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator+(long) const [42]
                0.00    0.00       8/300         __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >::operator*() const [16]
-----------------------------------------------
                0.00    0.00      14/14          main [6]
[101]    0.0    0.00    0.00      14         resolve(char const*) [101]
                0.00    0.00      14/14          climber_problem::AssembleToVector(char const*, unsigned long*) [102]
                0.00    0.00      14/374         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::size() const [14]
                0.00    0.00      14/40          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::~vector() [68]
                0.00    0.00      13/154         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::end() [26]
                0.00    0.00      13/154         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::begin() [27]
                0.00    0.00      13/13          void std::sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [128]
                0.00    0.00      13/13          climber_problem::UpStep(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [104]
-----------------------------------------------
                0.00    0.00      14/14          resolve(char const*) [101]
[102]    0.0    0.00    0.00      14         climber_problem::AssembleToVector(char const*, unsigned long*) [102]
                0.00    0.00      36/72          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::push_back(climber_problem::Mountain const&) [49]
                0.00    0.00      14/27          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector() [84]
                0.00    0.00      14/14          std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [103]
-----------------------------------------------
                0.00    0.00      14/14          climber_problem::AssembleToVector(char const*, unsigned long*) [102]
[103]    0.0    0.00    0.00      14         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [103]
-----------------------------------------------
                0.00    0.00      13/13          resolve(char const*) [101]
[104]    0.0    0.00    0.00      13         climber_problem::UpStep(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [104]
                0.00    0.00     269/269         std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::empty() const [19]
                0.00    0.00     183/183         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::operator[](unsigned long) const [24]
                0.00    0.00     144/144         std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::top() const [29]
                0.00    0.00     123/374         std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::size() const [14]
                0.00    0.00      36/36          std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::push(climber_problem::Mountain const&) [74]
                0.00    0.00      36/36          std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::pop() [73]
                0.00    0.00      13/27          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector() [84]
                0.00    0.00      13/13          std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::priority_queue(std::less<climber_problem::Mountain> const&, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [114]
                0.00    0.00      13/40          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::~vector() [68]
                0.00    0.00      13/13          std::priority_queue<climber_problem::Mountain, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >, std::less<climber_problem::Mountain> >::~priority_queue() [115]
-----------------------------------------------
                0.00    0.00      13/13          std::allocator<climber_problem::Mountain>::allocator(std::allocator<climber_problem::Mountain> const&) [110]
[105]    0.0    0.00    0.00      13         __gnu_cxx::new_allocator<climber_problem::Mountain>::new_allocator(__gnu_cxx::new_allocator<climber_problem::Mountain> const&) [105]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> >::vector(std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > const&) [117]
[106]    0.0    0.00    0.00      13         __gnu_cxx::__alloc_traits<std::allocator<climber_problem::Mountain> >::_S_select_on_copy(std::allocator<climber_problem::Mountain> const&) [106]
-----------------------------------------------
                0.00    0.00      13/13          __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [108]
[107]    0.0    0.00    0.00      13         __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>::_Iter_comp_iter(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [107]
-----------------------------------------------
                0.00    0.00      13/13          void std::sort<__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(__gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, __gnu_cxx::__normal_iterator<climber_problem::Mountain*, std::vector<climber_problem::Mountain, std::allocator<climber_problem::Mountain> > >, bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [128]
[108]    0.0    0.00    0.00      13         __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)> __gnu_cxx::__ops::__iter_comp_iter<bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)>(bool (*)(climber_problem::Mountain const&, climber_problem::Mountain const&)) [108]
